taxon	lfc_(Intercept)	lfc_EnvironmentFreshwater	lfc_EnvironmentSaline	se_(Intercept)	se_EnvironmentFreshwater	se_EnvironmentSaline	W_(Intercept)	W_EnvironmentFreshwater	W_EnvironmentSaline	p_(Intercept)	p_EnvironmentFreshwater	p_EnvironmentSaline	q_(Intercept)	q_EnvironmentFreshwater	q_EnvironmentSaline	diff_(Intercept)	diff_EnvironmentFreshwater	diff_EnvironmentSaline	passed_ss_(Intercept)	passed_ss_EnvironmentFreshwater	passed_ss_EnvironmentSaline	diff_robust_(Intercept)	diff_robust_EnvironmentFreshwater	diff_robust_EnvironmentSaline
Edwardsiella	0.223411163942875	0.659440294670133	1.29447129047166	0.36335554294177	0.705378823553487	0.750487208098915	0.614855527272575	0.934873960842871	1.72484124513025	0.547864779226317	0.36466038078907	0.105093965743223	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Eggerthella	2.90834755108821	-4.28756865429543	-4.53119363214338	0.194334223158074	0.531195208684185	0.475405254096792	14.9656993185525	-8.0715499390819	-9.53122329443342	0.000647504513423439	0.00397290305340975	0.00244949642273992	0.304327121309016	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Enterococcushaemoperoxidus_Enterococcus	1.60185733992538	-3.72912708930835	-2.83055782184984	0.662900819580751	0.807655191773159	0.785032517678024	2.41643590203807	-4.61722666713907	-3.60565678250131	0.0521152790956815	0.00362587736820227	0.0112896019300628	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Erwiniatoletana_Erwinia	0.54586346647134	0.233792445517325	0.44808377626978	0.467124646114109	0.692658368033842	0.78832976528516	1.16856062083694	0.337529229858235	0.568396369135822	0.258707154866229	0.739849796702857	0.577197704974793	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Eubacteriumlimosum_Eubacterium	1.88012956407359	-2.48010440994602	-3.79317636731256	0.541994424106978	0.735662841611362	0.697240165910347	3.46890942129414	-3.37125143430341	-5.4402723089827	0.0739966643942778	0.0778507872707714	0.0321663491648302	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Eubacteriumrectale_Roseburia	2.58920863005368	-3.28701946249715	-3.42905684565929	0.983323691574971	1.12823227346486	1.20520790986005	2.63311934029231	-2.91342442492143	-2.84519941962337	0.0174414134834681	0.00968301366704868	0.0111870796594717	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Faecalibacteriumprausnitzii_Faecalibacterium	2.57064041204	-2.90680442976693	-3.68400864622219	1.17345074928824	1.32162456272236	1.38843400384429	2.19066749379915	-2.19941768014611	-2.65335524484557	0.0427009011451855	0.0419727087530786	0.0167235998382823	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Flavobacteriumpsychrophilum_Flavobacterium	0.101848922945831	2.89723961491537	-1.60234297806256	0.364750735328669	1.66849335008036	0.542736423442224	0.279228835149729	1.73644061258969	-2.95234096856802	0.786379705271692	0.11650091144306	0.0161593433290625	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Flavobacteriumsuccinicans_Flavobacterium	0.0526572586971959	1.71734854732693	-1.51370430657118	0.392202744414758	1.05973492019791	0.554174452307998	0.13426030145651	1.62054539733975	-2.73145811804745	0.896512997077043	0.14377397545185	0.0257875815716958	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gallibacteriumgenomosp.3_Gallibacterium	2.26035445374037	-2.78665381156474	-3.45558453643443	0.447981814898244	0.656692338327619	0.624247771008578	5.04563885981351	-4.24346935227147	-5.53559771763598	0.00725326689792458	0.0132268424673486	0.00520544090627999	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Gemellasanguinis_Gemella	1.46549724047765	-1.92831523998314	-2.3065950122774	0.498904687104979	0.719943452979396	0.639095219643334	2.93742928931289	-2.67842596804381	-3.6091570416763	0.0217927657411994	0.0316112737802	0.00863386323742278	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Geobactermetallireducens_Geobacter	-1.58707093164022	3.95510511517307	0.8707258099649	0.175713310203346	0.84862510540402	0.559148688349076	-9.0321611368175	4.66060347494679	1.55723482520504	4.16784700430568e-05	0.00231286693676035	0.16337199767763	0.021256019721959	1	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Gordoniaamarae_Gordonia	2.21860988973957	-2.92712103783184	-2.29187895913967	0.577345920761749	0.891977992516614	0.733142746521386	3.84277399381698	-3.28160679118697	-3.12610193582924	0.00325033110911929	0.00826646053820978	0.0107616364979526	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Granulicatellaadiacens_Granulicatella	1.83014708398075	-2.17971782089125	-2.74718055330672	1.05235326441562	1.32022470738377	1.14418486642023	1.73909954562363	-1.6510203215411	-2.40099361032604	0.103947034962625	0.12097940592872	0.0308102376157981	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Granulicatellaelegans_Granulicatella	1.46440733325063	-2.8316459036991	-2.47035547171268	0.87000371946407	0.973104379167576	0.9503477174856	1.68321962365026	-2.90990973252159	-2.59942274418112	0.126622705860398	0.0173137934973004	0.0287654482527472	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Haemophilusparainfluenzae_Haemophilus	1.89313593814162	-1.45311648683981	-2.6370670190002	1.03468598235553	1.28063426475253	1.14417180660741	1.82967196852495	-1.13468499698515	-2.3047823795094	0.0848925943308966	0.272253885079925	0.0340602027385225	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Holdemania	1.0624564808309	-1.47057166971872	-0.776048188848457	0.800412421086113	1.00513818671555	1.02638114746033	1.32738629841503	-1.46305422394113	-0.756101367185771	0.207221064963278	0.167207269435816	0.46307031827302	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Hydrogenophaga	-0.314579136711345	3.38709125139247	-0.107493860052002	0.489062907223372	1.1808564490644	0.711851458293817	-0.643228370144345	2.86833446527399	-0.151006026326962	0.532175478513094	0.0141334429424015	0.882479720693522	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Hydrogenophilusthermoluteolus_Hydrogenophilus	1.69300569381504	-1.6494130738963	-1.94220352290231	0.934739246306706	1.08851016049716	1.0256010248565	1.81120638777537	-1.51529414584697	-1.89372229144766	0.091613146981424	0.151946717205044	0.0791133176529183	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Hyphomicrobiumzavarzinii_Hyphomicrobium	-1.86774169103985	4.1996963945212	1.01674040184208	0.186822643707983	0.569945816019659	0.491590127453951	-9.99740531431113	7.36858886665875	2.06826855353665	0.000562568538330474	0.00180753234612764	0.107440713149358	0.266094918630314	0.807966958719053	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Janthinobacteriumlividum_Janthinobacterium	2.70807146755801	-2.10506246308152	-3.85786129331871	0.484921001399299	1.12763360978332	0.623149071842537	5.58456214464528	-1.86679648852078	-6.19091236373301	0.000232625873723973	0.091488243505055	0.000102666372908762	0.114219303998471	1	0.0529758484209211	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Knoellia	1.93705692801722	-2.43881241239953	-2.54164502331429	0.493694792404616	0.70358775935453	0.637117918497144	3.92359197994065	-3.46625190670868	-3.9892851064519	0.00439612298660979	0.00848938253662154	0.00400931722264541	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Kocuriapalustris_Kocuria	1.95705846311864	-2.78795695183748	-1.36934240001404	0.89567904257125	1.09318383819068	0.978192127725707	2.18499972657668	-2.55030933905117	-1.39987059924287	0.0463851551741873	0.0231035272997686	0.183320546289905	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Lactobacillushelveticus_Lactobacillus	1.44796596936244	-2.05524873495362	-2.32228400480183	0.744329149185943	0.855899296063281	0.872999584205415	1.94533019558088	-2.40127401016307	-2.66012040190777	0.0803680572887341	0.0372345030835934	0.0238943479897662	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Laribacter	-2.12296362031719	4.17837859997531	-0.210936367684211	0.190359394474067	0.754016240620499	0.473864110256173	-11.1523974226889	5.54149682046214	-0.445141050184572	0.00154502795772778	0.0115846360539198	0.68637746522267	0.693508411078071	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Lentisphaera	-1.69724650651816	-0.1792463043558	3.87865875873248	0.193822614353382	0.536254712511897	0.560918190140147	-8.75670010014257	-0.334255905213744	6.91483861089151	0.0127915550079429	0.769982858958861	0.0202799151101822	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Leptothrix	-0.790453956777731	3.93076356607323	-0.655688633480833	0.325705527357971	0.775810395415336	0.504577254663546	-2.42689758196511	5.06665493180054	-1.29948115461139	0.0381763166868744	0.000674923216572978	0.226076745285331	1	0.316538988572727	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Lewinella	-1.22420689511614	1.20391855044598	3.1326150376009	0.183655048371193	0.507754255562741	0.87387864929261	-6.66579495621513	2.37106540665362	3.584725453742	0.00114719185175811	0.0638682536672813	0.0157957915135587	0.525413868105215	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Limnohabitanscurvus_Limnohabitans	-1.02128179503232	3.79441811692495	-0.941922229840843	0.25185487585367	0.623399374739318	0.473532215804081	-4.05504079113279	6.08665691798557	-1.98914075622376	0.00483984469838653	0.000497586593127017	0.0870014136684692	1	0.235358458549079	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Loktanellahongkongensis_Methylarcula	-0.552620472683031	1.19408962844412	2.81328355950071	0.413792549399453	0.622117500464027	1.4752332721427	-1.33550126382184	1.91939565685497	1.90700929312322	0.203020213060109	0.0755500378751139	0.077250659774402	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Mariprofundusferrooxydans_Mariprofundus	-1.22851055388563	-0.58523819115735	4.74126456828358	0.261305219033709	0.524479475640659	0.993496880413266	-4.70143902379211	-1.11584574485488	4.77229940199848	0.00220480905887066	0.301323059842433	0.00203030274424616	0.950272704373253	1	0.954242289795693	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Massilia	1.10334821658041	0.595999938368719	-1.88911913729067	0.869152654538098	1.2875620482453	0.993993980859743	1.26945273746736	0.462890265506778	-1.90053377954733	0.223622509702877	0.650087313635065	0.0767564428904629	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Methanobacteriumbeijingense_Methanobacterium	-1.01228106001003	2.9513355109263	-0.0655943719802935	0.186822643707983	0.583077589474312	0.468257845022209	-5.4184066766141	5.06165142376189	-0.140081736328801	0.00562295938375863	0.00717223154762833	0.895365998346539	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Methanobrevibactersmithii_Methanobrevibacter	2.87747978580649	-3.43150114398604	-4.24744442594471	0.613161533007839	0.763155209753888	0.798709376756076	4.69285764175572	-4.49646559458419	-5.31788476453791	0.00155576433720546	0.00201147096633412	0.000712849789752604	0.695426658730838	0.883035754220677	0.355712045086549	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Methylibiumpetroleiphilum_Methylibium	-0.523873302008551	5.39708894280553	-0.28887407653742	0.352943130752307	0.750057832880167	0.688748221805288	-1.48429947026282	7.19556373684027	-0.419418979812751	0.156034726072938	1.49742604906588e-06	0.680162209404936	1	0.000783153823661456	1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Methylococcus	-0.951240988815173	3.4874067929279	0.830119203692358	0.190387706842881	0.811252769492972	0.485867427535896	-4.99633618466866	4.29879184894186	1.70853026287922	0.00074267320635785	0.00199418224696109	0.121712659311794	0.348313733781832	0.877440188662882	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Methylophagamarina_Methylophaga	-0.849017467733044	0.357035495581276	3.80982526186	0.326512605773547	0.588658733159257	0.620972142718047	-2.60025938576436	0.606523738576189	6.1352595386712	0.0232148041306062	0.555468055252177	5.05797280565714e-05	1	1	0.0261497194052474	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
Methylosinussporium_Methylosinus	-0.507010816832606	3.71619113926347	-0.021202368671643	0.447795793731606	0.854837820323395	0.771503800821433	-1.13223666664563	4.34724698757198	-0.0274818719610564	0.279652678628711	0.000949428103062036	0.978527147550042	1	0.436736927408537	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Micrococcus	1.80031144726225	-2.09848258514075	-2.36972543402229	1.06561866647098	1.29006243638947	1.15764139599368	1.68945186857918	-1.62665195570985	-2.04702893505997	0.111804248930713	0.124630315734102	0.0585918280887852	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Microcystisviridis_Microcystis	1.71754719788403	-0.407026978373158	-2.06851087679621	0.309498184992145	1.74670198073038	0.527579726378262	5.54945806201617	-0.233026001495092	-3.92075505060847	0.00261036250848041	0.824980174234696	0.011173518752575	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Micromonospora	1.29068288520405	-1.3513579141313	-0.679409605644814	0.449742550516987	0.658395638157692	0.722958319524783	2.86982604541283	-2.05250131655282	-0.939763174855509	0.0123569415839017	0.0593062290038605	0.363271575996205	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Mitsuaria	-0.726371368056149	2.18851874918374	0.0144911052726001	0.186822643707983	0.631944534281584	0.465389512679519	-3.88802638502171	3.46315005583792	0.0311375844916795	0.0177202251262487	0.0257437344047247	0.97665152752776	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Mitsuokellamultacida_Mitsuokella	0.21114217022171	0.691954738959502	1.04156009180722	0.24289758674157	0.599388714999385	0.712380507426203	0.869264174478414	1.15443404529265	1.46208392979522	0.400467485064816	0.269103275071671	0.167468727023153	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Neisserialactamica_Neisseria	1.65592473068217	-3.74497435341265	-3.00759682068605	0.465382054153552	0.675042746085729	0.634552812720098	3.55820495419403	-5.54775882731587	-4.73971080168027	0.0378685392799091	0.0115482494800772	0.0178096572352159	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Nitrosospira	0.964888119279971	-0.105746110944037	-0.457093759818149	0.172848187288136	0.623355971981698	0.566181503054211	5.58228659737988	-0.169640006187574	-0.807327256988088	0.000119459936094592	0.868119483850467	0.435188796868158	0.0592521283029176	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Oceanicola	-1.08604415592531	0.288801234858194	3.85797049240919	0.261281803790158	0.657432988529712	0.882269629783993	-4.15660080484418	0.43928619326522	4.37277943405322	0.0019593092402313	0.669794617477601	0.00139302927168903	0.85621813798108	1	0.675619196769179	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Oribacteriumsinus_Oribacterium	2.16622303423519	-1.74762553960676	-3.30193312867298	0.83300397456265	1.15642459194732	0.959000603227747	2.6004954362583	-1.5112317325109	-3.4430980726806	0.0186609276323997	0.149094554604813	0.00310416896329003	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pantoeaananatis_Pantoea	0.637555505052413	0.424508698539515	-0.0557406166160185	0.364833063021669	0.856025765999167	0.620798595642661	1.74752666266584	0.495906449783111	-0.0897885675116821	0.102433559776742	0.62765450968278	0.929727138158407	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Parabacteroidesdistasonis_Parabacteroides	2.60313943013604	-2.69359392304693	-4.17739186097624	1.08756760974282	1.27012139252915	1.14262044426025	2.39354262375615	-2.12073738690699	-3.65597507200281	0.0302036071669977	0.0510219565723552	0.0023410010136826	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Parabacteroidesjohnsonii_Parabacteroides	0.619711008887238	0.3564686099486	0.112478223040119	0.312885269625301	0.691267179529924	0.917150072734601	1.98063337922357	0.515674142364181	0.122638842195968	0.0662760536785642	0.61359862415662	0.904021146953604	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Paracoccusdenitrificans_Paracoccus	1.9081524883285	-2.53403767936492	-3.61151285139481	0.216118770697698	0.544387906959516	0.491221793790507	8.82918444412949	-4.654838299987	-7.35210224189488	0.0125863214859503	0.0431844466045523	0.0180021676913859	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Paracoccusmarcusii_Paracoccus	0.410745891133896	2.72290139269681	-1.93586609718228	0.513722818653379	0.804880440413903	0.724805980000575	0.799547686455867	3.38298864772585	-2.67087489700449	0.439513431663413	0.00543802848542396	0.0203777769344185	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Paracoccusyeei_Paracoccus	0.77775151860475	2.57368417354911	-2.62874790390358	0.619362429462213	0.84456374225387	0.742213619182057	1.25572924931863	3.04735337877609	-3.54176727018368	0.231315124070213	0.00934745891527755	0.00361293768860482	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pelobactercarbinolicus_Pelobacter	-1.42284038933527	2.3359097626535	2.8135707218153	0.171098065988738	0.762977263769245	1.28899403847861	-8.31593496462386	3.06157191514946	2.182764728017	8.37402818510108e-06	0.0120122316698122	0.0539925410042327	0.00433774659988236	1	1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
Peptoniphilusasaccharolyticus_Peptoniphilus	2.95722806100043	-4.19405262231721	-4.8660206884412	0.747640339226481	0.895140263547168	0.833252688864005	3.95541533253812	-4.68535803059228	-5.83978996224444	0.00126943838002578	0.00029306681914244	3.25480761666098e-05	0.580133339671781	0.140776546641925	0.0168599034543039	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Photobacteriumrosenbergii_Photobacterium	-1.14375364460328	0.208727988564269	2.51729729487022	0.183206980388691	0.509571755967257	0.760588524599648	-6.24295887731296	0.409614516738799	3.30967035848359	0.0015445621627574	0.699046766715408	0.0212481310569761	0.693508411078071	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
pIVWA5_Nitrosopumilus	-0.394821857144733	-1.09730853271404	3.12278238767227	0.276643489729135	0.545449101023112	1.46012668488526	-1.42718651189409	-2.01175239019697	2.13870646978667	0.181291233326003	0.069391620945147	0.0557304201533704	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Polaromonassp.JS666_Polaromonas	1.58794498563485	-1.23338628025743	-3.04128394386864	0.41603679854951	1.36127934588805	0.576980204033147	3.81683781620072	-0.906049360098686	-5.27103689625706	0.00656920836982845	0.395025972276143	0.00115931120607512	1	1	0.565743868564659	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Polynucleobactercosmopolitanus_Polynucleobacter	0.24596585362747	1.29770073384479	-0.432810185754397	0.364164735475233	1.59124780006415	0.678370366598683	0.675424690165252	0.815523976713415	-0.638014581805049	0.521085555936706	0.441633828565523	0.543763104534448	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Porphyromonasendodontalis_Porphyromonas	2.09932922449423	-2.68704632200464	-3.92726349124195	0.346951020398212	0.587332266706183	0.542030528687617	6.05079420744961	-4.57500204624182	-7.24546549204669	0.00177773009334312	0.00597460271905902	0.000781957748706725	0.787534431351002	1	0.389414958855949	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellacopri_Prevotella	0.342063272694692	0.123500873389702	1.01227885746655	0.357691019634954	0.642505116690455	0.770005607349021	0.956309367352273	0.192217727425822	1.31463829328676	0.356362723236504	0.850541766306982	0.211352643618351	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellaintermedia_Prevotella	1.66135231843778	-2.12015114450497	-2.96538582408989	0.673614946313183	0.852832345800999	0.791227251980408	2.46632342042091	-2.48601164688903	-3.74783074858412	0.0567859091927802	0.0554312086255686	0.0133234811266393	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellamelaninogenica_Prevotella	1.69464369368437	-1.20341957122688	-2.18350696715347	1.13496226100594	1.38437174122155	1.24252103944294	1.49312779103543	-0.869289321208623	-1.75731991478584	0.153730868162966	0.396796610595794	0.0968559706390161	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellananceiensis_Prevotella	1.88874460017035	-1.91639393472255	-2.23636468586037	1.19797794554851	1.40306755224785	1.28481081548926	1.57661049369784	-1.36586006258381	-1.74061788622845	0.133310803052439	0.189782212434244	0.0998181635840767	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellanigrescens_Prevotella	2.22772859700306	-1.97232128605022	-3.9919855126161	0.914820293525164	1.01297666305196	0.998738995924325	2.43515432787214	-1.94705500925153	-3.99702577841325	0.0376628011590189	0.0833599933887408	0.00312441839852966	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellaoris_Prevotella	3.50092385439075	-4.13937549181733	-4.59642204602477	0.574027234308904	0.761042015041136	0.781377855762755	6.09888110727997	-5.4390893143969	-5.88245752311204	0.000115864790904518	0.00028521189081844	0.000154672257411564	0.0575848010795453	0.137472131374488	0.0793468680521323	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellaoulorum_Prevotella	2.46559853996401	-3.81811654589283	-3.86887232625092	0.419230779465103	0.6549981177499	0.584964881138326	5.88124408019341	-5.82920231741905	-6.61385401243609	0.00107092653165605	0.00112173233376909	0.000575177626547518	0.49369713109344	0.511509944198705	0.288163990900307	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellapallens_Prevotella	1.98556063090626	-2.74765315967197	-2.87670063117429	0.816221960898213	1.07816905237755	0.902798765657863	2.43262338680676	-2.54844372838649	-3.18642508231395	0.0315807755820228	0.0255386991646634	0.00782728396702319	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellatannerae_Prevotella	2.17213058818658	-3.61441341831279	-3.11775172808211	0.686402397269395	0.848146440474059	0.793887797676363	3.16451486304188	-4.26154405162931	-3.92719441866657	0.0158283659121094	0.00373946030702058	0.00569615916925877	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prevotellaveroralis_Prevotella	2.05654036374042	-1.89057436187941	-2.79311139144932	0.897911239773339	1.23679994801848	1.02623035127971	2.2903604194325	-1.52860158581698	-2.72171972692711	0.039356186461337	0.150324051840598	0.0174555243599922	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prosthecobacterdebontii_Prosthecobacter	-1.63218177890506	3.94210588646026	0.779525232811572	0.200981688051997	0.994251711087583	0.456582316850752	-8.12104721940038	3.964897261427	1.70730491313877	0.000187179282387264	0.0074100946566968	0.138634282702077	0.0922793862169211	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Prosthecobactervanneervenii_Prosthecobacter	-0.626540521295541	3.62108023555282	-0.203990152699844	0.221007603375925	0.952132162938959	0.457708014978337	-2.83492744921459	3.80312773425864	-0.445677475648964	0.0177016969558109	0.00346799861967818	0.665323942461271	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudanabaenasp.PCC6903_Pseudanabaena	-0.378277516727008	4.59374893033655	-0.367790617246406	0.603440203394448	1.22796971309993	0.778836462463048	-0.626868270624224	3.74093015595632	-0.47223086613495	0.540170075454258	0.00196713033339716	0.643558861279631	1	0.867504477028148	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudoalteromonasluteoviolacea_Pseudoalteromonas	-0.183442829828629	-1.21715328596707	1.63652305386655	0.189899404779357	0.492540222015194	0.746912301600063	-0.966000025338521	-2.47117541180123	2.19105114530947	0.366224117100016	0.0427592843927224	0.0645784864817585	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudomonasalcaligenes_Pseudomonas	1.68521443927324	-1.51068304132142	-1.45401046581253	0.479015879408571	0.636584732770831	0.778704079785482	3.51807635553529	-2.37310598817843	-1.86721824574629	0.00423841255002086	0.0352018787971848	0.0864816958349749	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudomonasmendocina_Pseudomonas	1.34084050232725	-0.420307288990998	-1.92870453359496	0.568727493967872	0.99808907881619	0.715238648114729	2.35761505562626	-0.421112000834149	-2.69658880805555	0.0505182354965769	0.686301853239786	0.0307906520976922	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudomonasstutzeri_Pseudomonas	2.27330155216134	-1.38471928335029	-2.62944009701612	0.414794120669988	0.839236186190288	0.583169915731315	5.48055393960125	-1.64997566374755	-4.50887473116426	0.000389883962446171	0.133346010686956	0.00147008347274521	0.187534185936608	1	0.707387041026675	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudomonasumsongensis_Pseudomonas	1.49451477394274	-1.10027293324042	-1.6722999718878	0.638405820794318	1.14809622685097	0.863168340789916	2.34101056923828	-0.958345570264858	-1.93739725249586	0.0373170898937127	0.356799589030878	0.0765901019064717	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pseudomonasviridiflava_Pseudomonas	2.60117198932824	-2.17120649860731	-3.62516347274206	0.513775285963546	0.842461546431823	0.648667056178431	5.06285930910425	-2.57721733152484	-5.58863509132007	0.000489924628972553	0.0275474945036353	0.000231312190174732	0.233204123390935	1	0.117737904798938	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
